,job_uuid,job_title,normalized_job_title,importance,level,uuid,skill_name
317,04f9dc0a128411dfa3e9ae67d8d25fed,Lodging Managers,lodging managers,2.57,1.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
318,0571b39ea61a50f570cfe9f95f64bb4b,Paperhangers,paperhangers,2.57,2.92,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
319,ca87096f61d35d6ffecfaa4b7b252db0,Pipelayers,pipelayers,2.57,3.14,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
320,154f80c0bbd9ac38883295b02e2b6edc,Roofers,roofers,2.57,2.79,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
321,9c95d640f2858f0b7fc7f8b60c7637f6,Jewelers,jewelers,2.57,3.26,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
322,74ea93ca3024c3d00d6709ae9e099ad2,Hazardous Materials Removal Workers,hazardous materials removal workers,2.56,2.61,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
323,1fd6a2d209d066ee9ffc44fc8ed83d5d,City and Regional Planning Aides,city and regional planning aides,2.55,2.6,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
324,25bd177078cf3593f9c564249e7c6daa,Molding and Casting Workers,molding and casting workers,2.55,2.52,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
325,47a4b1fdecd93229eb8bb3b1953b13a6,Physical Medicine and Rehabilitation Physicians,physical medicine and rehabilitation physicians,2.54,3.03,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
326,ac81f6e77b23ccb7ec3359ae4b31a052,"Pump Operators, Except Wellhead Pumpers",pump operators except wellhead pumpers,2.54,3.36,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
327,3660dac8873ed06aa620717688dd4ff1,Informatics Nurse Specialists,informatics nurse specialists,2.53,3.11,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
328,af5a7c9298e2bed61fd7aa88749463a3,Musical Instrument Repairers and Tuners,musical instrument repairers and tuners,2.53,3.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
329,676fd7aff018eb506fdb9c15ed1e22f7,Forest Firefighters,forest firefighters,2.52,2.98,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
330,e2fbbf131d36f5558b77b547a43d63db,Automotive Body and Related Repairers,automotive body and related repairers,2.52,2.42,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
331,2e2c0830c5ddcca01b0020ae1bb641a4,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",plating and coating machine setters operators and tenders metal and plastic,2.52,2.72,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
332,45e0754b3065fb24d04af08fb26e7752,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",petroleum pump system operators refinery operators and gaugers,2.52,2.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
333,a2ad3684f7fd73358ccc9be666dc41ef,Management Analysts,management analysts,2.51,2.42,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
334,f5b78bec57652bf4a0e292badc9255c4,"Career/Technical Education Teachers, Secondary School",careertechnical education teachers secondary school,2.51,2.87,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
335,9d3f4e8445f4f0ec7d9a556c6d330d40,Obstetricians and Gynecologists,obstetricians and gynecologists,2.51,2.65,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
336,d51079eed904eb12c2a5399cc67210b1,Commercial Pilots,commercial pilots,2.51,2.43,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
337,7cded0610d363b6fa7915a3adfd8cb31,"Loading Machine Operators, Underground Mining",loading machine operators underground mining,2.51,3.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
338,db171953040f1d0faa838ae4fb3b7c3f,"Health Specialties Teachers, Postsecondary",health specialties teachers postsecondary,2.5,2.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
339,e3feb53833107fcc30cf4746ba6605f1,Neurodiagnostic Technologists,neurodiagnostic technologists,2.5,2.38,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
340,9725b3d08dc0f2afe0c46cd15ebdc1a8,Rough Carpenters,rough carpenters,2.5,2.62,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
341,27cf2226730aca9526eac4e00696642a,"Mixing and Blending Machine Setters, Operators, and Tenders",mixing and blending machine setters operators and tenders,2.5,2.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
342,e9ca8f07786b6d6eec69e42e5951707d,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",firstline supervisors of landscaping lawn service and groundskeeping workers,2.49,2.24,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
343,e3930829837d4588153bfe390af7e381,Segmental Pavers,segmental pavers,2.49,2.99,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
344,27274f599462a95966c6d9b75f961469,"Helpers--Installation, Maintenance, and Repair Workers",helpersinstallation maintenance and repair workers,2.49,2.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
345,c0d17a852cb248c171d3f870056088bf,Metal-Refining Furnace Operators and Tenders,metalrefining furnace operators and tenders,2.49,2.84,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
346,ee8713f6017bf57c9c9a9ca86d51c1e2,Quality Control Systems Managers,quality control systems managers,2.48,3.09,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
347,95fc93f1cfaad4a4b33693fe3a64c24a,Web Developers,web developers,2.48,2.59,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
348,a38d3f047f3045c0c4688f1d68c9c4c7,Network and Computer Systems Administrators,network and computer systems administrators,2.48,2.55,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
349,a6af621fd82b6f7ec614a8049b85010f,Ophthalmologists,ophthalmologists,2.48,2.63,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
350,0074681899cdc50da8cad0367871731b,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",cutting punching and press machine setters operators and tenders metal and plastic,2.47,2.67,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
351,3f46a023579d8a3747bec44be0027320,"Layout Workers, Metal and Plastic",layout workers metal and plastic,2.47,2.74,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
352,ee7bbf1197bd4916a6413acc8cc38d2b,Gas Plant Operators,gas plant operators,2.47,3.59,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
353,0c00468f11988c7372b7cee413931023,Hoist and Winch Operators,hoist and winch operators,2.47,2.39,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
354,9656fa2dc39e9643c00a45858e0117d0,Business Intelligence Analysts,business intelligence analysts,2.46,2.29,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
355,330ee83b06ca2c6a1f1aea07d6fde34f,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",separating filtering clarifying precipitating and still machine setters operators and tenders,2.46,2.52,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
356,c82e3a3c5e5a0824914be7ef5dff1e44,Airfield Operations Specialists,airfield operations specialists,2.46,2.51,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
357,f6d0f5efd4c15fc7d5bb07a427fb870c,Molecular and Cellular Biologists,molecular and cellular biologists,2.45,2.68,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
358,513649fcebad161d7e80488537847967,Motorcycle Mechanics,motorcycle mechanics,2.45,3.01,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
359,7e3ebcc06743ded13e8875efcb5b3bd1,Transportation Managers,transportation managers,2.44,2.39,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
360,70267503fdba26e78c0ba74bd39ee9a4,Animal Scientists,animal scientists,2.44,2.9,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
361,876182c088ff798ff7b7734572e2ce06,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",grinding lapping polishing and buffing machine tool setters operators and tenders metal and plastic,2.44,2.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
362,2ad4d8628d5b848373a05dfeaa5a13eb,Program Directors,program directors,2.43,2.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
363,e382576107478f6e61adcee66b79ada5,Nurse Anesthetists,nurse anesthetists,2.43,2.7,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
364,25ba86b181ab30657752810829a68afe,"Fabric Menders, Except Garment",fabric menders except garment,2.43,2.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
365,306db1c7b107844442875474968a66ed,Machine Feeders and Offbearers,machine feeders and offbearers,2.43,2.49,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
366,7470171b25f50df9361eb1a0afab6ff4,General and Operations Managers,general and operations managers,2.42,2.31,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
367,f41319d7523dc8a007a7a8634a268721,Recreational Vehicle Service Technicians,recreational vehicle service technicians,2.42,3.0,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
368,72b1f6c89d7bd1db4c69141f93022b5a,Municipal Firefighters,municipal firefighters,2.41,2.57,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
369,cb400e5ba05433efccdb901077b8fff6,Fire Inspectors,fire inspectors,2.41,2.71,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
370,740eeb4b0fad82f30a1c37551d75dccf,"Painters, Construction and Maintenance",painters construction and maintenance,2.41,2.41,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
371,9517129677d5df18c17b9cbe0ac234ca,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",milling and planing machine setters operators and tenders metal and plastic,2.41,3.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
372,0bb6dd7487841713cb47ebaa4ca8973a,Helpers--Electricians,helperselectricians,2.4,2.69,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
373,dec027ddbabce17438b293b111ba26d8,Food Batchmakers,food batchmakers,2.4,2.0,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
374,92e3dcad036b74d0c4aa80949d0f6a62,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",heat treating equipment setters operators and tenders metal and plastic,2.4,2.65,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
375,045d11c8f045f01fb08614f135e6157d,Crane and Tower Operators,crane and tower operators,2.4,2.94,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
376,eea1c2991be033c2682be2dd0aeb9dc4,Regulatory Affairs Managers,regulatory affairs managers,2.39,2.64,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
377,cc5628ef88d8f978722f42b491fe2705,"Paper Goods Machine Setters, Operators, and Tenders",paper goods machine setters operators and tenders,2.38,2.56,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
378,325e2251e20170928426473156bd3c48,Statistical Assistants,statistical assistants,2.37,2.02,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
379,e0d50c1b141615155ff9e93f5f44df18,Fiberglass Laminators and Fabricators,fiberglass laminators and fabricators,2.37,2.67,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
380,a89c3555313f0ae51f4134a8a2af20b0,Precious Metal Workers,precious metal workers,2.37,2.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
381,a969f8dd7d258bdb23e6bda12dee2cab,Biological Technicians,biological technicians,2.36,2.38,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
382,449cb90330c55a0b001b2677d457ca44,First-Line Supervisors of Logging Workers,firstline supervisors of logging workers,2.36,2.44,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
383,9bfeb79754db580ccf84d7f79e442e6b,Structural Iron and Steel Workers,structural iron and steel workers,2.36,3.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
384,3da7b9998a84943dbdb6cf47d904e508,Textile Bleaching and Dyeing Machine Operators and Tenders,textile bleaching and dyeing machine operators and tenders,2.36,2.45,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
385,0b0c94f09f8afa4086c2bf44bd1bbcc4,Computer Programmers,computer programmers,2.35,2.35,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
386,32f813c13e1d849235e0b95624525449,First-Line Supervisors of Housekeeping and Janitorial Workers,firstline supervisors of housekeeping and janitorial workers,2.34,2.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
387,c05d417341d4b3c89106a12a1e2dad8a,Refuse and Recyclable Material Collectors,refuse and recyclable material collectors,2.34,2.13,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
388,08299f22c605e5263670545c5b9f7bd0,Interior Designers,interior designers,2.33,3.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
389,9317f943d55e0a62eab871d84971aa40,Audiologists,audiologists,2.33,2.0,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
390,9792fa98edf2cfde5a926454b3540805,"Floor Layers, Except Carpet, Wood, and Hard Tiles",floor layers except carpet wood and hard tiles,2.33,2.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
391,bc78429d38ee487e34bbe423e632ca9e,"Potters, Manufacturing",potters manufacturing,2.33,2.84,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
392,00288803f3bced96024a46ff98ccd12a,Recycling Coordinators,recycling coordinators,2.33,2.38,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
393,c9e8744e1c0625b492ea57880481e589,Microbiologists,microbiologists,2.32,2.73,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
394,576b95982469f489141d29bd44a26901,Radiation Therapists,radiation therapists,2.32,2.18,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
395,d6ee0aae22eb57917be494347f79eaab,Medical and Clinical Laboratory Technologists,medical and clinical laboratory technologists,2.32,1.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
396,fc4ee61f733cdbb2c04f4693075a202d,Cartographers and Photogrammetrists,cartographers and photogrammetrists,2.31,2.23,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
397,467c06f04aef3a303c849a3b50066f6f,Anesthesiologists,anesthesiologists,2.31,2.54,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
398,4cffdc4c240a543c38141583744e42a3,Electrical Power-Line Installers and Repairers,electrical powerline installers and repairers,2.31,2.76,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
399,e882fe6e75691cec7921c7c715b66069,Adhesive Bonding Machine Operators and Tenders,adhesive bonding machine operators and tenders,2.31,2.32,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
400,a0027102cc17450c4af6a33f755169d4,Pathologists,pathologists,2.3,2.24,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
401,c75f2c543a800f4e10a793dbc80e77e0,Terrazzo Workers and Finishers,terrazzo workers and finishers,2.3,2.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
402,87fb6860c6331839f27031738b19e89d,Automotive Glass Installers and Repairers,automotive glass installers and repairers,2.3,2.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
403,f14be7795c5db8af8ddcad205219f2c8,Home Appliance Repairers,home appliance repairers,2.3,2.53,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
404,e3e046b5ea09fac1a0d03b858b2982f6,Chemical Plant and System Operators,chemical plant and system operators,2.3,1.89,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
405,29c5cd40a4d9d02d0745c03bb8b5c82d,Loss Prevention Managers,loss prevention managers,2.29,2.33,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
406,2f2bb80a9aca2cf093b0321890fbaf0c,Etchers and Engravers,etchers and engravers,2.29,2.12,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
407,edecdd59dc6d5688271440cfffcb577c,Cargo and Freight Agents,cargo and freight agents,2.28,1.71,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
408,d85f2ef1c8e974fe805f2552f7405fb5,Forest and Conservation Workers,forest and conservation workers,2.28,2.65,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
409,be02e3389465d8f1d42a97383fc5fe89,Gaming Surveillance Officers and Gaming Investigators,gaming surveillance officers and gaming investigators,2.27,2.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
410,12619d3df70947cf1ecf70ff79dfde49,Agricultural Inspectors,agricultural inspectors,2.27,2.05,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
411,7d551d71a03f4459e2c1dc349863c1c8,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",forging machine setters operators and tenders metal and plastic,2.27,2.44,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
412,686d271adf6cce61ff308e9c31cd5e43,Quality Control Analysts,quality control analysts,2.26,2.39,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
413,c4024570ea178e4321ab96bba7be7648,Tree Trimmers and Pruners,tree trimmers and pruners,2.26,2.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
414,a7ff71e7ad4898b769112c09f15bd43b,Urban and Regional Planners,urban and regional planners,2.25,2.53,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
415,7a0e7f1fe1b78e4fc021b94db88baa53,"Geography Teachers, Postsecondary",geography teachers postsecondary,2.25,2.68,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
416,9b44dbc6767274d8b3a820e133803d00,"Production, Planning, and Expediting Clerks",production planning and expediting clerks,2.24,2.25,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
417,16a750537ecaff343d0e1d9ab9f5f575,Computer Operators,computer operators,2.24,1.85,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
418,44083a112164b0997c63ecec38144af5,Dredge Operators,dredge operators,2.24,2.4,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
419,7dfebc1ec63f3e8d62f2b711cfa7e5a7,Radio and Television Announcers,radio and television announcers,2.23,1.88,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
420,4e406365306cca47fcac72ce8d6743a9,Oral and Maxillofacial Surgeons,oral and maxillofacial surgeons,2.23,2.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
421,b65aa5bc9197ec39981efe3a3e1435be,Embalmers,embalmers,2.23,1.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
422,4c1dc68c4aa0c761b3196df6bd7cb9f9,Fishers and Related Fishing Workers,fishers and related fishing workers,2.23,2.57,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
423,af25336159983727b0c0b95d25e21bff,"Insulation Workers, Mechanical",insulation workers mechanical,2.23,2.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
424,72dc10d40d9b06bb6838ff834116495d,Septic Tank Servicers and Sewer Pipe Cleaners,septic tank servicers and sewer pipe cleaners,2.23,2.2,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
425,d9e52b3dd6ec0dbad2316710f237ba7d,"Derrick Operators, Oil and Gas",derrick operators oil and gas,2.23,2.2,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
426,f091965b355cc5df865d213e3507e995,"Roustabouts, Oil and Gas",roustabouts oil and gas,2.23,2.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
427,361d71dd78ce5e263a54aa80efca5356,"Refractory Materials Repairers, Except Brickmasons",refractory materials repairers except brickmasons,2.23,2.18,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
428,c92d51658208584e683c093950c7a885,"Stone Cutters and Carvers, Manufacturing",stone cutters and carvers manufacturing,2.23,2.27,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
429,b6545b9cdfae11f07db2f476b54fe936,Nuclear Monitoring Technicians,nuclear monitoring technicians,2.22,2.4,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
430,34c114a2179a5673598a44697d2fe6fb,Fabric and Apparel Patternmakers,fabric and apparel patternmakers,2.22,2.41,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
431,1028b80a2ce2bfb940b2198f487c6abb,Farm and Home Management Advisors,farm and home management advisors,2.21,2.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
432,c61ef0b12e7ae060bc511439a35f46b8,Chiropractors,chiropractors,2.21,2.05,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
433,5faa5aae7102975c7eba1b43849d7363,Ophthalmic Medical Technologists,ophthalmic medical technologists,2.21,1.64,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
434,b6c7e5dfd3dcc9268ba9e5de5824ed59,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",cleaning washing and metal pickling equipment operators and tenders,2.21,1.98,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
435,f6f09a4c345536130f09a8972ac2a7b6,Risk Management Specialists,risk management specialists,2.2,2.37,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
436,a88d921515e40e484f67249cc7a434e9,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",extruding and drawing machine setters operators and tenders metal and plastic,2.2,1.87,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
437,b8bb3c0ef8a17c9b516fed9ca4078885,Regulatory Affairs Specialists,regulatory affairs specialists,2.19,2.31,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
438,7771175f629b904ff92392636ca6c49f,Zoologists and Wildlife Biologists,zoologists and wildlife biologists,2.19,2.59,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
439,a57ac6b12fe2735a8838f2f9a42bc85e,Geneticists,geneticists,2.19,2.42,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
440,30d52153159b7e36fff85faba624b554,Medical and Clinical Laboratory Technicians,medical and clinical laboratory technicians,2.19,1.8,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
441,13f8f029b858893c5c6142b2289464e7,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",helpersbrickmasons blockmasons stonemasons and tile and marble setters,2.19,2.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
442,990b8179a410e7674e762e945538f021,"Pilots, Ship",pilots ship,2.19,2.23,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
443,4ac597a45db84fbc47d3b169567f1416,"Tank Car, Truck, and Ship Loaders",tank car truck and ship loaders,2.19,2.89,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
444,3c1e36e1553648af0189844fd7a23bf7,Distance Learning Coordinators,distance learning coordinators,2.18,1.86,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
445,3b6b8b96fabec82b96f92e8406c259b1,Respiratory Therapists,respiratory therapists,2.18,1.58,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
446,b910e7d1435f91dd23e2cc9e42c42d53,Diagnostic Medical Sonographers,diagnostic medical sonographers,2.18,1.66,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
447,ce275a7f0646e3ce4179badbd3a146c6,"Coin, Vending, and Amusement Machine Servicers and Repairers",coin vending and amusement machine servicers and repairers,2.18,1.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
448,59ca97a61428e6f51500c693b9b69693,"Buyers and Purchasing Agents, Farm Products",buyers and purchasing agents farm products,2.17,3.01,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
449,40d2d6f5a1dfde1a3b5ba2a70377fa0f,Producers,producers,2.17,2.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
450,59bf9ea30712b50a6079b72009f7212c,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",welding soldering and brazing machine setters operators and tenders,2.17,2.21,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
451,81574c9a4740a40b2f8fd32f953c3852,"Property, Real Estate, and Community Association Managers",property real estate and community association managers,2.16,2.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
452,e111872533184d3a0a0dbbb5739f50c8,Team Assemblers,team assemblers,2.16,1.94,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
453,8a99d8ee0e8ef198c9365e7c25540f83,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",furnace kiln oven drier and kettle operators and tenders,2.16,2.4,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
454,1b7a3048ca875e752dbe1ec6368e2e9a,Food Science Technicians,food science technicians,2.15,2.16,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
455,33752593045e20b164ffe7f638dbedc3,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",pesticide handlers sprayers and applicators vegetation,2.15,1.99,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
456,ab47aa577c644b4fff0c4bf3f6bf86f7,Desktop Publishers,desktop publishers,2.15,2.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
457,6fdcd2bf3c2752963a3c1ceb00d0d09f,Power Plant Operators,power plant operators,2.15,2.26,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
458,a2f5f665fff0c2d77087dafc6da80b0a,Online Merchants,online merchants,2.14,1.9,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
459,29d8603a0ccea5e83ba7372e4b09ec3b,Police Detectives,police detectives,2.14,1.88,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
460,f0267f5d3613033a931cf00ab537f64e,"Agricultural Sciences Teachers, Postsecondary",agricultural sciences teachers postsecondary,2.13,2.16,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
461,c347b6af6fee754acda73978b4ba1d07,Music Composers and Arrangers,music composers and arrangers,2.12,1.84,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
462,9b6b824934ec083e8fc749dc8e0b6e83,Motion Picture Projectionists,motion picture projectionists,2.12,1.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
463,60f05564541dc7282cd8c07e21ed1893,Animal Breeders,animal breeders,2.12,2.03,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
464,b3c5919df7451373d86531dc0889568f,"Rail Yard Engineers, Dinkey Operators, and Hostlers",rail yard engineers dinkey operators and hostlers,2.12,1.69,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
465,6a6744b32ec3e742d6b1f9ce551e496c,Railroad Conductors and Yardmasters,railroad conductors and yardmasters,2.12,1.79,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
466,ab53d9444dd332bbda6cfc400a909414,Radio Operators,radio operators,2.11,1.21,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
467,35be23c248403b635f0bf8f2ffe5f7c6,Exercise Physiologists,exercise physiologists,2.11,2.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
468,9c5398bf96f54ad9132d9cf5571b7e67,Locomotive Engineers,locomotive engineers,2.11,1.63,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
469,27d2c00408c1cc5452cd2c91ce80cdfd,"Biological Science Teachers, Postsecondary",biological science teachers postsecondary,2.1,1.94,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
470,017a80588c145150d8ac4adf1f06adcd,Broadcast News Analysts,broadcast news analysts,2.1,1.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
471,b5c9339cef1d53c7da386b26e7f37cde,First-Line Supervisors of Animal Husbandry and Animal Care Workers,firstline supervisors of animal husbandry and animal care workers,2.1,2.61,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
